,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
183,65032.02806623006,6.65728851763105,8.717470420973475,6.01,65428.93489140854,1762990.1390954095,"5611 Chandler Mill
East Brianfort, AK 51236-0093"
184,111094.91743355322,5.724408106058895,5.902838594157564,4.83,63929.253231473725,1891425.9957596124,"PSC 5599, Box 5942
APO AP 55563-1953"
185,84577.91102803647,4.792184804180371,5.769184437920004,2.62,70963.29933043045,1006353.6441861495,"2128 Shawna Orchard Suite 992
New Melissabury, MN 22338"
186,101653.55393951671,3.5801638525884445,4.9008567901514075,3.95,67524.85548679014,1155847.2105196244,"019 Moore Center Apt. 643
West John, KY 54923"
187,92251.98409333585,4.714639409671742,7.079280441418788,3.73,79692.37019627837,1574432.8741560134,"Unit 3192 Box 6415
DPO AP 76779-7624"
188,70277.99758704168,5.523772483558901,7.604157641464345,3.53,54236.35375523545,856240.0401444746,"20185 Mary Crest
South Reneeville, VI 91892"
189,92919.2271654714,5.630546149882944,7.989260358013691,3.81,61066.951597855186,1820136.33198834,"18067 Williams Roads Suite 683
South Christineton, CO 76227"
190,74948.95059638715,7.001759870866547,6.161612629163283,4.54,69969.40257655003,1640623.1296779313,"089 Wilson Forks Suite 185
East Gina, PA 98785-6132"
191,71431.27566291492,4.493299686810877,6.34030685139661,2.44,64329.18778094833,719000.3763956985,"9643 Oscar Valley
North Richardstad, ME 14629-9980"
192,76348.57217387868,5.879375873339765,7.429803613252627,3.49,76370.79949168058,1564222.257174098,"46619 Morgan Squares
Stevenfurt, FM 70548"
193,68737.29476381223,5.970601970743471,8.015730634385058,7.01,52827.28223857579,1449919.9192951275,"407 Silva Inlet Apt. 301
East Carolmouth, SC 73414"
194,85753.3065563535,7.369607223829533,7.256592273173938,5.95,40755.246460419505,1692445.8414871553,"USCGC Friedman
FPO AE 57606-0743"
195,96366.29655893466,6.09136123795093,5.650906898107892,5.07,45639.672889360525,1308693.6032805345,"038 Anderson Club Suite 485
Richardsonfort, MA 22267"
196,83264.38026583665,5.277503291803306,7.405142203113941,5.91,31364.1709565291,974197.99432203,"014 Shaun Gardens
Lake Todd, HI 08110"
197,104588.29956921902,5.077023424815294,6.43806193239618,4.71,45763.93133684033,1398275.5625607586,"2606 Stout Inlet
Port Brenda, SC 59596-5906"
198,90277.70394781166,5.173806090371221,6.78056798117955,4.96,40836.75687278606,961832.0317323456,"94952 Hall Cliffs Suite 366
West Jessica, MT 23902"
199,79546.1069530239,7.258151334321173,8.190993250709317,3.96,73650.05437305834,1875828.6884637012,"8581 Johnson Ranch Apt. 905
Jacquelinefurt, MH 08716-8228"
200,76384.16691411467,6.80026595604363,6.505563961440891,3.56,48736.2998176457,1077046.18722489,"089 Jessica Dale
West Melissa, PW 59364"
201,92445.6783606832,5.893163237484838,8.064675712274342,7.22,53734.165624851026,1785278.1190121043,"USNS Hamilton
FPO AA 90003"
202,95099.66881754012,4.754763264777955,6.546513045366388,3.61,40895.84604771801,1203236.2307108988,"8016 Hicks Alley Apt. 735
Nicoleside, WV 73615-4795"
203,110217.21503116166,7.508858593899866,7.816034890355802,7.36,30315.45953887763,2018297.79316691,"04952 Michael Terrace Apt. 414
Port Tammy, GA 56924-1868"
204,95550.65278102832,5.600505647655585,6.8453332498947415,2.31,71280.39241979014,1736675.851190203,"3890 Hunt Trail
Davidhaven, OR 04793"
205,95034.90188198705,5.495229823013196,6.525125696923266,3.72,48399.57023500171,1249050.7784062803,"8398 Sanchez Gateway Suite 937
Mccoyburgh, PA 32814"
206,94790.87652827833,6.509378588660474,7.334839076677107,7.12,57882.53955134033,1827712.9243090232,"67095 Jeffrey Islands Suite 573
West Elizabeth, MI 33061-9433"
207,77851.10804280797,6.194757555709663,6.288358408795431,3.45,32776.098296480486,804814.0017027938,"31995 Moore Brook
New Melissa, MO 19787"
208,68706.50186252326,6.821347709036328,7.050006029742398,2.37,88616.98989963907,1728055.195944821,"Unit 5683 Box 5483
DPO AA 78774-2982"
209,102277.63371509356,4.873954024071729,5.052280833370379,3.9,70449.4774711566,1640396.9976182599,"77194 Carlson Causeway Apt. 904
West John, KY 70976"
210,85202.62147922616,5.657842744102034,6.170782749108179,4.86,76312.64482772487,1528515.8428410736,"73601 Donaldson Squares
Port John, VI 73473"
211,115695.98497075232,4.782149470338088,6.328685898278427,3.41,58676.116519694486,1868169.6243621046,"6864 Michelle Field Apt. 339
Madisonmouth, KY 99033"
212,106491.46001477838,5.691251684897004,8.389839525055512,7.04,60299.208370727276,2072739.7941785841,"35165 Haley Falls Suite 341
South Elizabeth, VT 29143-4442"
213,74878.53508158807,6.215707870423463,5.496534228375631,2.35,61524.24813698373,1210765.3940485034,"54993 James Place Suite 797
South Kenneth, CA 86457-1211"
214,54274.74538514665,6.675325264175528,6.72041136668051,3.56,75718.6288330734,1038231.550431299,"6799 Downs Plaza
Randallberg, NH 17910-5241"
215,111748.50649454424,5.433442067524257,6.0437303227078445,2.36,50206.60703958187,1887261.5120485255,"79098 Brandon Island Suite 624
Horneshire, MA 35281-8110"
216,86431.64344174684,5.821592440179791,7.464796764426257,6.04,72243.62209479326,1662689.1953094958,"8173 Rush Wells
New Stephanie, MS 56356"
217,79823.18003560565,6.0911507838719405,7.497448929686326,4.81,51535.77858282278,1151696.7192241733,"762 Corey Landing Suite 528
Billymouth, AZ 48958"
218,92835.62380405398,6.655701586744048,7.086251172668629,4.91,66350.7446290809,1853322.3045664597,"077 Laura Curve
New Christopherview, AZ 15138"
219,88898.93617272393,5.681548099281006,7.112339907782669,3.47,19420.311878362307,1172446.26549211,"5342 Dean Overpass
Matthewville, MI 08613"
220,98311.84162772472,5.988091941207231,9.267400357364274,5.95,39003.91573854196,1978250.0288242523,"469 William Shore Suite 726
South Krystalchester, MP 47720"
221,76543.78128487812,5.536420529109455,6.069020196609904,2.72,69120.4180497825,931802.307473538,"566 Brown Grove Apt. 886
Cardenasmouth, IN 87042-1285"
222,83051.65638224366,7.674907765502399,8.636169898880244,6.09,93796.63251716105,2205732.2394891754,"017 Bowers Field
Williamsstad, OK 15934-8122"
223,72761.95821911092,6.436822756614795,7.01247487368064,2.82,65069.13251475897,1065477.4102026324,"05946 Wong Spur
Susanshire, NY 67746-2473"
224,95708.70404896264,5.43096522312178,8.722728412704518,3.96,61330.74686033434,2059478.144730526,"9297 Cole Highway
Patrickhaven, DC 02945-8988"
225,76853.22683804094,7.833184482513717,5.811941825556559,5.03,27841.357481829164,1038560.269551579,"88404 William Cape Apt. 249
Dawsonhaven, MA 21219-3496"
226,59939.687131953615,4.0629985786897675,9.152858861401668,5.81,65268.08034369889,782564.9022616276,"4896 Jennifer River Apt. 180
Shafferberg, MN 77619-4214"
227,102075.1618631253,4.3884164320957755,9.748710334280773,4.85,50656.95575529519,1893432.1808520912,"82014 Stanton Gardens Suite 664
Lake Dawnborough, DC 86197-4191"
228,89210.11139186766,5.383756786779059,7.004915712908413,2.46,114576.28305334684,2213127.8506157724,"551 Macdonald Viaduct
West Stephanie, TN 55360"
229,122919.74687289355,5.02926639073953,8.130477360893055,7.14,54512.2609194924,2036412.310822972,"860 Thompson Skyway Suite 901
Kimshire, AR 37353-5106"
230,101152.62368323354,6.260313727249213,7.918836074802519,4.56,67692.02223193515,2069873.2287000704,"5036 Peterson Throughway
East Megan, GA 08456-4696"
231,77838.50709369544,5.837296070503889,5.926009514789157,4.77,85510.34458957934,1218916.85070176,"Unit 5584 Box 2763
DPO AE 40544"
232,102267.75292985872,6.666936292530273,6.441899058420104,3.91,79089.33314760472,2026111.8511887812,"09437 Carolyn Mountain
Knappview, CA 70608-7504"
233,81170.71767575358,5.730338624409145,7.128211242931563,2.6,52959.12621008898,1503228.0562646908,"5052 Chloe Lights Apt. 374
North Scott, IA 81431"
234,93273.55911167819,6.865350401329233,8.017076232483534,3.8,56993.88532114976,1968654.5998570113,"8781 Robert Lakes Suite 880
East Wendy, ID 51813"
235,89856.16624370034,5.0655034659008304,7.331784858473958,5.95,41391.58859088732,1350839.5241973025,"3440 Cannon Lakes
Port Melaniehaven, WA 60324-0399"
236,81258.84872092823,5.010943882778305,5.4809024831452575,2.63,71008.90807672957,1051816.5735291457,"0956 Isabella Lodge
East Valeriefurt, CO 64441"
237,92502.7578959513,5.606576958526776,5.630988530746114,3.66,25789.42402308175,878197.3089351375,"36736 Kristi Radial
Port Carl, ID 35292-9269"
238,107677.32057825165,4.520605289650063,9.938304886804616,5.69,26703.416999104214,1785666.7445522603,"10492 Reed Track
North Ericstad, IA 78774-8363"
239,80508.77667128868,6.565467985204428,8.397273556335637,4.88,99129.86428519021,2197118.3243033234,"Unit 6269 Box 9041
DPO AE 13073"
240,82921.18227493526,6.323879161861868,7.281189811211866,6.1,58621.46351892852,1629381.1935977405,"1486 Elizabeth Plains Apt. 235
New Cynthia, MD 73729-5878"
241,79851.89349187879,6.684979109932114,5.870765779340325,2.3,39776.41685571647,1006295.6304103144,"239 Anna Locks Suite 853
Lisaland, GA 31515-2260"
242,120373.9678512771,5.045904808072196,7.900983429097156,7.22,74657.90176525884,2264547.7847599555,"77610 Evan Field Apt. 712
West Shannonland, WI 30751"
243,96714.87988923243,7.199086777917787,6.988639315326616,2.37,82843.17383383578,2217491.6248146575,"11385 Thomas Ford
New Karinaton, HI 01691-9923"
244,90569.32544762555,6.028397350990068,6.203251713083016,2.65,54679.06199492325,1392442.891560624,"385 Barnes Lock Suite 561
Lake Kellytown, NJ 74310"
245,103582.0421344835,5.1031454846026465,7.099483963008453,5.09,48578.7801880175,1453462.3885723718,"039 Chan Meadows
South Amandahaven, TN 78068"
246,87613.07035346054,5.234914604614324,7.82804276235274,6.89,68709.18645488883,1514828.9425334812,"945 Schneider Villages Apt. 519
West Brittneyburgh, ID 36371-1622"
247,95334.58502360126,5.967546675980563,6.9247584835660145,2.62,58695.82842711918,1665183.2469129055,"15288 Steven Extensions Suite 209
Zacharybury, KS 87707-6205"
248,81811.07092457432,5.614253970866083,5.820648745606568,2.29,66984.53278049856,1093459.7470948931,"8559 Cooper Cove Suite 935
Katherinemouth, NE 81147-6595"
249,87268.77014340954,5.7506289392615715,7.223541090778843,4.75,61989.8319538269,1597453.968559178,"90043 White Lane Apt. 673
Williamburgh, DE 67265"
250,69612.0562416556,6.023508945523402,8.240234874847458,5.99,58191.14060619678,1411893.692379848,"40094 Yates Lodge Suite 008
Fergusonborough, LA 87592-4342"
251,101703.30504353622,5.157425288759718,6.9272116194705475,3.78,56258.80748852296,1565683.9837855645,"17853 Michael Motorway
Danielfurt, MH 28095"
252,95767.58966456684,5.973302149221237,6.510660617025874,3.8,71255.0914539468,1748505.3556834671,"48466 Brown Port Apt. 116
South Chelseatown, CO 28752"
253,71405.90937678651,5.582940949860061,7.330561638192342,3.76,74355.96905345695,1451973.0483609578,"0205 Rose Crescent
East Ritaside, MD 10967"
254,82414.07439871234,4.97688873631056,7.18010351532179,3.54,62003.14533754435,1069161.2493447303,"18941 Ray Ports
East Nicoleland, OR 67363"
255,92320.70507145752,6.19473542487183,8.561565885676957,5.07,46760.011935919174,1768810.8027940104,"1515 Watson Fort
Christopherberg, MP 90562"
256,122153.62055842197,6.339964065095739,7.547058877520294,3.41,90344.79763418308,2987893.332719893,"170 Smith Wall
South Christopherhaven, AZ 87521"
257,84922.96696226654,6.472169857806625,8.06896692960747,3.87,75148.36901550894,1820647.7478471873,"064 Kaufman River
Danielburgh, CO 09090"
258,79992.06577547711,5.282021364869202,6.174502516720742,2.31,34093.2066843776,736903.3517281907,"295 Angela Harbors
East Patriciaburgh, GA 95388"
259,84666.41225390702,5.403445079163376,7.718960667590561,5.76,96652.19085108978,1777862.1610594208,"950 Luis Avenue Suite 364
West Nicole, OR 03658-3559"
260,81978.2629005479,6.788960433789679,7.254888414309136,5.82,43469.19704146367,1447385.5760022525,"27945 Clark Tunnel
Kleinmouth, NV 19751-3095"
261,78580.6970377695,5.053625400067127,6.422776359174659,3.88,57854.39652493922,938566.9169170281,"6163 Michael Orchard
Gallagherborough, GA 48395"
262,71170.45260110134,4.984492261020552,6.473942999448753,4.82,66476.67871602107,891155.1873533506,"4158 Drew Plains Apt. 975
Ericaview, MP 60784"
263,54091.26583028476,4.755851401568925,7.7960402790299606,5.75,26924.001664402655,197693.4371744286,"503 Howard Pass Apt. 427
Fernandezborough, GA 02514"
264,83358.01757948843,7.078606838591121,7.167357947528624,6.1,56513.842362144474,1664561.0457421981,"2084 Carter Highway Suite 935
New Stevenmouth, DE 67121"
265,77020.4540215213,5.243281476568807,7.376465597961541,7.2,38946.57595934301,739314.1389836317,"2105 Lauren Radial
Lake Michellestad, FL 92096-6812"
266,74544.85520257869,6.094629151300003,9.142954370319698,6.8,64131.173044913216,1560994.2974605872,"3407 Preston Pine
East Mark, NY 86626-3319"
267,97015.06944657453,6.538456023071386,7.729668694224815,6.97,68608.64211876971,2089310.1282885422,"719 Raymond Route
West Diane, ME 60200-7803"
268,120424.31518244589,4.369146341799295,7.404414091311094,6.18,49571.2746639099,1848230.03994669,"310 Paul Mill Suite 863
Pamelaland, AS 20202-1133"
269,80133.99797944361,4.084148874869782,5.070763472539261,2.3,55225.04344998402,404444.560762804,"47705 Bethany Forge Suite 965
North Heatherhaven, ND 10371"
270,83022.58676693347,7.605848086782476,7.648503106634287,4.75,63316.66237125489,1739457.698306371,"791 Noble Port
Michaelland, OK 69198"
271,95305.39997282,6.485236609095188,6.314150600093845,3.89,72492.01448992277,1843232.2775577502,"143 Thomas Rapid Apt. 929
West Laurieport, ND 69617"
272,73971.62533037079,4.244655246849276,8.453045013474764,3.86,46809.97867301986,1035306.2693436198,"690 Lozano Inlet
Michelleville, AL 07048-6472"
273,106259.4834910066,6.972561890646314,5.462200804309602,3.9,25942.351092232395,1703269.272951263,"3591 Pham Spring Suite 077
Lisaport, CT 43572"
274,87194.55979167037,6.929251751945036,5.710831884326855,4.88,40927.00171559502,1293367.046093808,"Unit 9227 Box 8732
DPO AE 73770"
275,91783.27661982142,7.013453946232943,7.436124659064053,6.19,23052.732955564614,1563884.1781512764,"530 Johnson Circles
Cathyborough, MN 30306"
276,74640.95520407446,5.385398417809035,5.781237052070916,3.49,66016.25505409647,999377.4707073247,"029 Patricia Bridge Apt. 540
Tranmouth, MP 59378-9231"
277,76693.0353797535,7.657019136516899,6.178418336926015,2.57,61548.712361612226,1575151.8971370535,"880 Julie Union Suite 360
Sarahchester, LA 70074-3596"
278,114320.60650392476,5.85216305864469,6.7895811421275365,4.77,39480.90507216848,2002543.6888113092,"85227 Kevin Stream Suite 299
Lake Todd, WV 65286"
279,80701.03329551854,4.535661928682486,5.556367477866693,3.66,69466.39348256569,925896.9515935384,"97544 Williams Unions Suite 893
South Harry, ME 21119"
280,98990.91771310974,6.586174759748524,6.786665723626496,3.59,54897.99214355702,1983193.4286131642,"844 Hanson Points
East Lisa, ME 83883"
281,84620.31020674824,6.9416056003467785,5.648469615197459,2.31,61884.53871611723,1344483.922416742,"171 Rocha Via
Cassandrafort, RI 90064-6234"
282,78515.68400698372,4.523091478966314,6.482390329897973,2.31,64698.38070930945,1136334.75878857,"2758 Joshua Mission
Lake Chelsea, AS 18304-4644"
283,98945.42903820734,6.252796493729796,8.468417074281835,4.75,78391.42578816335,2486672.8707831,"75441 Ritter Corners
North Roberttown, UT 52401-4300"
284,101819.67368578927,6.523949671705184,8.073055626140691,4.89,69574.79148943105,2281201.7672689236,"7815 Burns Skyway Suite 637
Melissaborough, TX 51087-6056"
285,110074.79502424473,6.344738911685651,7.03766755682991,4.8,42381.993202579106,1742086.9870097148,"885 Veronica Stravenue
Wilsonland, FM 77249-8036"
286,92483.02495216958,5.6037929638905855,5.91946686242004,3.53,91941.62868222072,1880783.9215898502,"42822 Billy Lights
Tranchester, TX 45052"
287,101075.09982790264,6.614196386179228,7.748273012201204,6.21,60551.30066220372,2070598.714375014,"39474 Steven Fort Apt. 881
Kristaport, OR 79397-4419"
288,93148.1421537788,3.9992144871535964,7.820592985722735,6.89,23144.100636441744,858474.4757365794,"030 Jason Coves Apt. 387
Lake Christophershire, CA 88567"
289,77428.43888332623,5.004521948200918,6.481376871800877,2.79,55047.06308261912,1119718.0549002134,"Unit 2107 Box 1980
DPO AA 76733"
290,99658.66552632242,6.365508202761407,8.376760452650585,7.2,56521.12421790176,2142720.8064672863,"111 Wilson Cape Suite 484
Hernandezton, VI 53808"
291,85119.64338919378,5.371901563894474,7.11549926242302,2.31,52689.97024924847,1270276.6513551453,"720 Vasquez Crest
Roberthaven, OK 57313"
292,81999.57787301276,7.417736355513575,9.30025214821845,3.64,54667.000751821455,2069514.447426288,"518 Gilmore Stream Suite 013
Lake Donald, ND 18581"
293,80824.49957883285,4.179468302220239,5.695056657138336,4.67,55714.08665285732,904002.2303502078,"126 Kim Mount Apt. 763
Mariemouth, TN 60875"
294,78349.68235136544,5.246632966099573,4.9203105122136375,2.56,55246.54794731199,739670.1945998056,"43340 Thomas Mission Suite 671
Longport, VT 28226"
295,100741.07000628194,4.458043327226985,7.370798512806906,5.82,39486.92860394853,1216268.045583924,"38138 Carter Shores
Lake Felicia, OK 96739-7550"
296,75290.53081041349,3.8722671080939666,9.17122573910581,5.9,68927.55104396684,1279605.3069015995,"569 Jeremy Orchard
New Randy, RI 27359-4665"
297,98121.58883592786,5.755493580114983,7.029943861185587,2.61,101822.02882139033,2335119.5502772327,"81623 Jenna Brook
Davidfort, PR 76020"
298,99614.16313108348,4.932173421775786,5.30868929511708,4.62,29736.403307019442,936104.301668756,"6548 Christopher Pike
West Adammouth, NJ 07199"
299,69932.0790947916,5.467785327846099,5.943814347380226,4.57,69981.66241122308,1018950.923206019,"56449 Walters Forks
Port Juliaburgh, DE 80081"
300,111636.8792839549,6.489834862372491,8.492462076959196,3.58,50040.02035521909,2078200.766832343,"2172 Jensen Lodge
Porterport, NJ 82686-8071"
301,96866.82477196289,6.4014516557881445,8.167321041746865,5.79,64466.82958346508,2033362.8093242995,"20276 Kelsey Plains Apt. 162
New Angiefort, DE 15768-7899"
302,73520.72903043941,6.77716037715116,7.456565241141068,3.92,57955.2886811453,1208324.818863776,"193 Green Causeway Suite 635
Sotoburgh, NJ 15816-5656"
